date,inst,vlmbase,varbase,volume,variance
8/20/2015,GC,116102.3268,14470.90933,133789.1549,15913.95879
8/20/2015,GE,949288.4762,225.4563346,1110606.361,266.6726085
8/20/2015,GF,5939.62106,4546.792109,6846.361263,5072.191427
8/20/2015,HE,21419.60458,1977.859431,25766.44877,2740.909635
8/20/2015,HG,44635.40983,7037.148824,48392.62954,7365.878299
8/20/2015,HO,44047.34336,93275.5628,44047.34336,93275.5628
8/20/2015,KE,14690.84003,2002.306555,14823.9529,2008.144032
8/20/2015,LE,27913.10006,2005.718001,31923.21626,2125.549134
8/20/2015,NG,114588.8556,4920.055826,158814.3314,8545.133266
8/20/2015,NQ,207546.7408,30443.93467,215923.2764,31521.35319
8/20/2015,PA,3504.76777,51191.27594,3803.417442,56642.47776
8/20/2015,PL,9558.290141,17729.01036,10392.17547,19472.83591
8/20/2015,RB,42914.8178,111973.7275,43177.21362,111973.7275
8/20/2015,SI,34773.7706,4230.232017,37873.07507,4726.320495
8/20/2015,UB,70730.18938,3870.741249,79368.91689,4348.150845
8/20/2015,YM,127112.0985,22011.68799,131649.9925,22574.55802
8/20/2015,ZB,209291.9132,3110.332587,239226.295,3573.991875
8/20/2015,ZC,197775.1943,967.0857282,200105.9721,980.5227592
8/20/2015,ZF,481987.3517,2088.374453,558380.4279,2396.600583
8/20/2015,ZL,60440.50958,2633.958125,62200.27519,2660.824195
8/20/2015,ZM,54808.71072,3052.678373,55608.99936,3092.690171
8/20/2015,ZN,923798.8305,1762.690183,1088603.461,2010.212496
8/20/2015,ZS,131359.732,3134.63404,134005.1833,3211.601945
8/20/2015,ZT,200708.9717,137.8945918,229439.2369,165.9106655
8/20/2015,ZW,77863.30963,2684.484483,77863.30963,2695.909233
8/21/2015,6A,78183.27529,7529.229745,78344.81433,7588.37443
8/21/2015,6B,75894.55127,10459.84034,76598.47921,10706.93428
8/21/2015,6C,55103.53276,4164.633577,55103.53276,4175.052631
8/21/2015,6E,198761.8713,13134.06966,206759.9284,13590.22476
8/21/2015,6J,99541.67298,6338.462591,99654.91875,6346.804581
8/21/2015,6M,28907.15766,2302.469979,29275.0811,2339.959723
8/21/2015,6N,17155.08461,4319.082477,17227.4418,4332.071982
8/21/2015,6S,16395.32808,6942.647151,16477.33518,7024.805919
8/21/2015,CL,300367.5503,20266.69468,300367.5503,20266.69468
8/21/2015,EMD,14815.96172,12132.62459,14840.33405,12132.62459
8/21/2015,ES,1353106.754,7695.704924,1353385.492,7695.704924
8/21/2015,GC,116557.1252,14412.95412,119668.19,14450.47069
8/21/2015,GE,948432.1452,225.0816046,964759.0338,230.461868
8/21/2015,GF,5902.077077,4307.755753,5902.077077,4307.755753
8/21/2015,HE,20667.45955,1879.688171,20739.18969,2275.013571
8/21/2015,HG,44771.0969,7019.801144,45398.36237,7046.002441
8/21/2015,HO,44157.97688,92392.97116,44157.97688,92392.97116
8/21/2015,KE,14690.84003,2002.306555,14757.88836,2002.306555
8/21/2015,LE,27655.72957,1961.731633,27655.72957,1961.731633
8/21/2015,NG,114243.0879,4866.962937,114243.0879,4866.962937
8/21/2015,NQ,209988.0445,30894.75462,210074.2073,30894.75462
8/21/2015,PA,3532.935357,51008.3134,3619.685284,52591.16722
8/21/2015,PL,9611.737308,17677.11585,9854.789538,17989.18925
8/21/2015,RB,42990.54606,111215.0813,42990.54606,111215.0813
8/21/2015,SI,35338.10503,4218.906673,36388.2137,4308.104023
8/21/2015,UB,70914.12031,3863.74623,72680.04674,3954.407039
8/21/2015,YM,129153.7462,22316.20324,129153.7462,22316.20324
8/21/2015,ZB,209848.1557,3105.32045,214426.9698,3186.033813
8/21/2015,ZC,197775.1943,967.0857282,210734.4445,968.4348287
8/21/2015,ZF,482773.8582,2084.730698,483142.8113,2143.43248
8/21/2015,ZL,60440.50958,2633.958125,60823.10082,2643.479652
8/21/2015,ZM,54808.71072,3052.678373,54825.57435,3062.075772
8/21/2015,ZN,923942.6329,1759.276395,934927.8186,1803.696823
8/21/2015,ZS,131359.732,3134.63404,131664.7236,3134.63404
8/21/2015,ZT,201228.3533,138.319277,204873.1345,143.8160938
8/21/2015,ZW,77863.30963,2684.484483,77863.30963,2684.484483
8/22/2015,6A,78061.48449,7483.843435,78061.48449,7483.843435
8/22/2015,6B,75672.36093,10429.87353,75672.36093,10429.87353
8/22/2015,6C,55154.94423,4162.06745,55154.94423,4162.06745
8/22/2015,6E,199078.4567,13111.15642,199078.4567,13111.15642
8/22/2015,6J,100104.6566,6380.539083,100104.6566,6380.539083
8/22/2015,6M,29188.40072,2316.773515,29188.40072,2316.773515
8/22/2015,6N,17086.28464,4296.543979,17086.28464,4296.543979
8/22/2015,6S,16419.01131,6920.793671,16419.01131,6920.793671
8/22/2015,CL,301235.7068,20170.77666,301235.7068,20170.77666
8/22/2015,EMD,14924.06178,12355.70697,14924.06178,12355.70697
8/22/2015,ES,1373580.084,7867.37559,1373580.084,7867.37559
8/22/2015,GC,117676.0497,14423.62877,117676.0497,14423.62877
8/22/2015,GE,949439.2796,224.4957981,949439.2796,224.4957981
8/22/2015,GF,6037.28327,4481.380411,6037.28327,4481.380411
8/22/2015,HE,21203.12582,1997.193248,21203.12582,1997.193248
8/22/2015,HG,45050.23958,6990.753193,45050.23958,6990.753193
8/22/2015,HO,44239.87461,91518.30222,44239.87461,91518.30222
8/22/2015,KE,14690.84003,2002.306555,14690.84003,2002.306555
8/22/2015,LE,28056.96168,2035.034144,28056.96168,2035.034144
8/22/2015,NG,113881.9562,4811.977881,113881.9562,4811.977881
8/22/2015,NQ,212574.3467,31492.94623,212574.3467,31492.94623
8/22/2015,PA,3566.612365,50749.43279,3566.612365,50749.43279
8/22/2015,PL,9675.413887,17750.20865,9675.413887,17750.20865
8/22/2015,RB,43166.50108,110390.1189,43166.50108,110390.1189
8/22/2015,SI,35551.70053,4218.302524,35551.70053,4218.302524
8/22/2015,UB,70807.30507,3856.323349,70807.30507,3856.323349
8/22/2015,YM,130783.6875,22737.72897,130783.6875,22737.72897
8/22/2015,ZB,209521.7792,3098.066434,209521.7792,3098.066434
8/22/2015,ZC,197775.1943,967.0857282,197775.1943,967.0857282
8/22/2015,ZF,482908.9615,2077.511309,482908.9615,2077.511309
8/22/2015,ZL,60440.50958,2633.958125,60440.50958,2633.958125
8/22/2015,ZM,54808.71072,3052.678373,54808.71072,3052.678373
8/22/2015,ZN,922279.888,1754.446929,922279.888,1754.446929
8/22/2015,ZS,131359.732,3134.63404,131359.732,3134.63404
8/22/2015,ZT,201223.11,138.3333192,201223.11,138.3333192
8/22/2015,ZW,77863.30963,2684.484483,77863.30963,2684.484483
8/24/2015,6A,78447.32762,7519.609004,80033.90994,7608.45212
8/24/2015,6B,76082.43091,10483.82613,79650.62875,10728.2879
8/24/2015,6C,55669.14947,4196.85445,57224.04482,4477.920462
8/24/2015,6E,201776.5741,13183.65097,209713.6125,13381.0692
8/24/2015,6J,104561.2858,6684.965258,104880.8513,6933.662004
8/24/2015,6M,30142.00342,2339.723669,31166.48486,2412.887536
8/24/2015,6N,17174.76106,4302.938772,17908.1142,4372.02639
8/24/2015,6S,16660.54912,6951.358309,17323.46566,7258.906717
8/24/2015,CL,302730.2596,20192.51892,302730.2596,20192.51892
8/24/2015,EMD,15697.50743,13113.53389,15697.50743,13113.53389
8/24/2015,ES,1445463.488,8485.603329,1445463.488,8485.603329
8/24/2015,GC,119375.9048,14593.91855,125079.1084,14969.84584
8/24/2015,GE,958667.1018,224.9144384,988382.8598,233.5903576
8/24/2015,GF,5224.501553,3929.644648,5224.501553,3929.644648
8/24/2015,HE,18820.6469,1667.489149,18820.6469,1674.197018
8/24/2015,HG,45087.29574,6955.526113,45670.2612,7023.299613
8/24/2015,HO,44502.73541,90840.86784,44502.73541,90840.86784
8/24/2015,KE,14690.84003,2002.306555,14873.4506,2002.306555
8/24/2015,LE,25005.78795,1739.35739,25005.78795,1739.35739
8/24/2015,NG,114439.4416,4793.116184,114439.4416,4793.116184
8/24/2015,NQ,222899.1182,33578.42816,222899.1182,33578.42816
8/24/2015,PA,3605.973244,51748.75294,3756.136578,56031.41398
8/24/2015,PL,9703.516098,18125.00738,10238.86601,18328.54283
8/24/2015,RB,43620.75802,109887.4606,43620.75802,109887.4606
8/24/2015,SI,35742.45468,4254.021489,36233.62686,4406.457009
8/24/2015,UB,71227.08422,3868.057261,72147.14513,3949.993843
8/24/2015,YM,137464.1195,24176.3772,137464.1195,24176.3772
8/24/2015,ZB,211699.0886,3110.037834,214680.5662,3115.532098
8/24/2015,ZC,197775.1943,967.0857282,198918.2729,979.4814666
8/24/2015,ZF,488387.1098,2085.941666,496798.7431,2145.746972
8/24/2015,ZL,60440.50958,2633.958125,60440.50958,2633.958125
8/24/2015,ZM,54808.71072,3052.678373,54830.15832,3054.80001
8/24/2015,ZN,927954.7736,1761.051366,955122.2525,1801.644938
8/24/2015,ZS,131359.732,3134.63404,132281.9901,3140.404281
8/24/2015,ZT,202951.2632,139.5176188,215368.7903,151.2922752
8/24/2015,ZW,77863.30963,2684.484483,79877.76833,2684.484483
8/25/2015,6A,78447.32762,7519.609004,84967.43258,8021.834495
8/25/2015,6B,76082.43091,10483.82613,80495.50562,11631.91893
8/25/2015,6C,55669.14947,4196.85445,63010.50381,4614.380112
8/25/2015,6E,201776.5741,13183.65097,233757.4299,15397.04792
8/25/2015,6J,104561.2858,6684.965258,112359.7664,7542.728035
8/25/2015,6M,30142.00342,2339.723669,32623.13109,2548.261016
8/25/2015,6N,17174.76106,4302.938772,18970.23316,4648.481942
8/25/2015,6S,16660.54912,6951.358309,17812.65834,7664.354647
8/25/2015,CL,302730.2596,20192.51892,302730.2596,20192.51892
8/25/2015,EMD,15697.50743,13113.53389,16445.45186,13850.02478
8/25/2015,ES,1445463.488,8485.603329,1531036.291,8857.757313
8/25/2015,GC,119375.9048,14593.91855,135987.0537,15972.80242
8/25/2015,GE,958667.1018,224.9144384,1077104.181,241.227576
8/25/2015,GF,6070.307843,4509.244986,6720.660601,5178.059448
8/25/2015,HE,21191.93828,1991.234561,24914.52745,2384.771609
8/25/2015,HG,45087.29574,6955.526113,51088.01305,7419.777524
8/25/2015,HO,44502.73541,90840.86784,44502.73541,90840.86784
8/25/2015,KE,14690.84003,2002.306555,14978.30335,2008.965381
8/25/2015,LE,28274.25399,2046.950926,31432.43099,2323.342123
8/25/2015,NG,114439.4416,4793.116184,114439.4416,4793.116184
8/25/2015,NQ,222899.1182,33578.42816,244528.6278,35211.50098
8/25/2015,PA,3605.973244,51748.75294,4071.72689,56744.09711
8/25/2015,PL,9703.516098,18125.00738,11317.24682,19191.02304
8/25/2015,RB,43620.75802,109887.4606,43620.75802,109887.4606
8/25/2015,SI,35742.45468,4254.021489,40583.0403,4848.646733
8/25/2015,UB,71227.08422,3868.057261,75325.35277,4106.321984
8/25/2015,YM,137464.1195,24176.3772,149328.3993,25298.03009
8/25/2015,ZB,211699.0886,3110.037834,230929.1193,3342.233421
8/25/2015,ZC,197775.1943,967.0857282,204346.7583,985.7447937
8/25/2015,ZF,488387.1098,2085.941666,542956.7079,2287.187264
8/25/2015,ZL,60440.50958,2633.958125,61678.49541,2644.295161
8/25/2015,ZM,54808.71072,3052.678373,58385.38953,3063.074558
8/25/2015,ZN,927954.7736,1761.051366,1028750.727,1898.684314
8/25/2015,ZS,131359.732,3134.63404,137993.298,3142.288792
8/25/2015,ZT,202951.2632,139.5176188,233092.5002,152.9204848
8/25/2015,ZW,77863.30963,2684.484483,79514.8731,2712.336456
8/26/2015,6A,81113.16057,8484.312141,84299.63917,8695.412929
8/26/2015,6B,78181.21633,10954.10158,83942.12177,11504.31023
8/26/2015,6C,57424.78997,4459.205568,61589.97782,4750.834304
8/26/2015,6E,212246.62,14364.60479,230380.6415,15306.74008
8/26/2015,6J,113367.5654,9007.130211,123435.9984,9231.421777
8/26/2015,6M,32294.07983,2462.365924,34019.52538,2623.347222
8/26/2015,6N,17689.85202,5618.45104,18489.85734,5644.687298
8/26/2015,6S,17429.54401,7407.317178,18439.87644,7807.429862
8/26/2015,CL,306867.7158,20711.19844,361938.5523,24398.50582
8/26/2015,EMD,16661.46994,21728.67247,16676.55141,21802.78732
8/26/2015,ES,1553271.426,12703.29874,1557312.595,12707.76597
8/26/2015,GC,123347.0496,15697.12446,135764.6976,16507.77073
8/26/2015,GE,1023691.12,242.9726194,1170598.221,262.0832998
8/26/2015,GF,6342.669879,4766.477414,6342.669879,4766.477414
8/26/2015,HE,21399.60762,2027.858355,21408.808,2027.858355
8/26/2015,HG,46843.96035,7197.09015,50061.07616,7376.251473
8/26/2015,HO,45047.78399,92498.05932,50552.43307,103278.7097
8/26/2015,KE,14690.84003,2002.306555,14892.04276,2019.534137
8/26/2015,LE,28694.84154,2084.202499,28694.84154,2084.202499
8/26/2015,NG,114994.7917,4789.241018,115542.772,4828.179596
8/26/2015,NQ,237611.2514,44636.45726,239317.6359,44706.94279
8/26/2015,PA,3795.153121,54343.69645,3858.589516,57237.47932
8/26/2015,PL,10066.80697,19865.48916,10884.95193,20372.04453
8/26/2015,RB,43835.59193,112374.3281,52495.72866,131240.5295
8/26/2015,SI,37078.42014,4498.773452,39128.69664,4708.450555
8/26/2015,UB,73949.39553,4160.910061,79272.03967,4458.079552
8/26/2015,YM,149177.9658,33034.18836,150457.78,33066.88585
8/26/2015,ZB,219881.2043,3376.459415,239724.6049,3626.420231
8/26/2015,ZC,197775.1943,967.0857282,200269.5506,967.0857282
8/26/2015,ZF,510900.199,2292.750359,569500.0238,2539.045275
8/26/2015,ZL,60440.50958,2633.958125,60920.5546,2649.985299
8/26/2015,ZM,54808.71072,3052.678373,56602.77104,3070.83692
8/26/2015,ZN,962130.565,1943.27201,1075419.801,2112.890133
8/26/2015,ZS,131359.732,3134.63404,132591.3495,3148.176218
8/26/2015,ZT,216519.0782,156.6856261,239843.7361,175.540496
8/26/2015,ZW,77863.30963,2684.484483,78592.35888,2684.484483
8/27/2015,6A,82277.18463,8667.398151,92567.53319,9743.626536
8/27/2015,6B,78762.99029,11104.49784,84289.83296,12822.93165
8/27/2015,6C,58082.55145,4522.010301,67955.63398,5307.35445
8/27/2015,6E,215913.2977,14800.10559,251989.6069,17393.17232
8/27/2015,6J,117486.2902,10075.83745,131325.1791,10827.1386
8/27/2015,6M,32680.51796,2515.383347,35714.68396,2807.167488
8/27/2015,6N,17800.48646,5684.336684,20210.08894,6024.978543
8/27/2015,6S,17724.25273,7595.52119,20080.85355,8389.081961
8/27/2015,CL,308116.2644,20958.01408,309085.5845,20958.01408
8/27/2015,EMD,17180.0425,24912.84844,17228.90694,25345.89747
8/27/2015,ES,1596148.146,14764.3161,1626711.774,14825.18691
8/27/2015,GC,124028.6808,15925.33283,143103.657,18921.10951
8/27/2015,GE,1023691.12,242.9726194,1250314.592,303.3338167
8/27/2015,GF,6366.284905,4821.495036,6956.211696,5099.960141
8/27/2015,HE,21334.45303,2026.296197,24534.99393,2250.943982
8/27/2015,HG,47407.26836,7290.522626,49062.72132,7562.127204
8/27/2015,HO,45462.20678,94105.18538,45462.20678,94105.18538
8/27/2015,KE,14690.84003,2002.306555,15250.92237,2015.580873
8/27/2015,LE,28622.65075,2080.236956,31031.27275,2250.161373
8/27/2015,NG,114685.7331,4762.733918,159356.9003,8337.627583
8/27/2015,NQ,245152.0751,51497.93806,251758.5738,51882.04835
8/27/2015,PA,3939.547272,61202.79507,4277.607017,66240.7905
8/27/2015,PL,10185.286,20917.80216,11542.89548,22385.833
8/27/2015,RB,43928.32783,113344.8229,44383.83992,113344.8229
8/27/2015,SI,37280.89746,4575.706283,39593.16667,5018.819882
8/27/2015,UB,73949.39553,4160.910061,84728.27135,4888.996617
8/27/2015,YM,154628.6498,37969.73573,159917.0379,38306.45005
8/27/2015,ZB,219881.2043,3376.459415,254321.614,4130.836452
8/27/2015,ZC,197775.1943,967.0857282,206645.6383,985.9301114
8/27/2015,ZF,510900.199,2292.750359,615110.4241,2969.502936
8/27/2015,ZL,60440.50958,2633.958125,61310.23581,2704.741712
8/27/2015,ZM,54808.71072,3052.678373,56310.85221,3079.969689
8/27/2015,ZN,962130.565,1943.27201,1179092.271,2485.380333
8/27/2015,ZS,131359.732,3134.63404,134211.9723,3180.802031
8/27/2015,ZT,216519.0782,156.6856261,267444.3987,252.4098586
8/27/2015,ZW,77863.30963,2684.484483,79386.67311,2733.974595
8/28/2015,6A,82835.37619,8780.174142,85293.06732,8950.21787
8/28/2015,6B,80227.92702,11253.67158,89220.47693,12728.28482
8/28/2015,6C,58430.42044,4560.039082,60793.03723,4694.463492
8/28/2015,6E,219295.2236,15226.26552,229137.5675,15767.73071
8/28/2015,6J,121307.1505,10927.74017,124555.8927,10983.28799
8/28/2015,6M,32860.9248,2563.589924,33969.24403,2649.527934
8/28/2015,6N,17771.6897,5699.179634,18606.46535,5740.063971
8/28/2015,6S,17891.85944,7725.628984,18760.30253,7981.91395
8/28/2015,CL,307213.5693,21060.91215,307213.5693,21060.91215
8/28/2015,EMD,17610.9394,27023.15201,17634.70663,27055.29754
8/28/2015,ES,1643070.444,16839.15065,1650052.224,16839.15065
8/28/2015,GC,125744.1989,16205.68121,129390.603,16623.24564
8/28/2015,GE,1023691.12,242.9726194,1084259.965,253.9170416
8/28/2015,GF,6356.692788,4628.535595,6356.692788,4628.535595
8/28/2015,HE,20482.10242,1917.316656,20593.41632,1922.616632
8/28/2015,HG,47891.97983,7345.349513,48025.74294,7354.31112
8/28/2015,HO,45719.74424,94027.92299,45719.74424,94027.92299
8/28/2015,KE,14690.84003,2002.306555,14704.24051,2045.974547
8/28/2015,LE,28519.76495,2057.140132,28519.76495,2057.140132
8/28/2015,NG,113986.5315,4710.470932,113986.5315,4710.470932
8/28/2015,NQ,254695.6656,58498.76231,255833.6296,58498.76231
8/28/2015,PA,4064.413963,62409.12217,4326.571381,63079.13495
8/28/2015,PL,10277.25807,21218.65814,10636.84392,21541.42172
8/28/2015,RB,44269.01826,113223.773,44269.01826,113223.773
8/28/2015,SI,37914.84193,4642.609707,38604.5046,4706.328513
8/28/2015,UB,73949.39553,4160.910061,75592.61964,4346.357853
8/28/2015,YM,161352.952,42824.7217,162017.358,42824.7217
8/28/2015,ZB,219881.2043,3376.459415,225269.3616,3494.527874
8/28/2015,ZC,197775.1943,967.0857282,201282.2288,995.8073772
8/28/2015,ZF,510900.199,2292.750359,541663.1798,2444.99498
8/28/2015,ZL,60440.50958,2633.958125,66100.94447,2819.934338
8/28/2015,ZM,54808.71072,3052.678373,55400.27228,3075.661651
8/28/2015,ZN,962130.565,1943.27201,1008969.408,2065.25686
8/28/2015,ZS,131359.732,3134.63404,132839.6125,3233.160556
8/28/2015,ZT,216519.0782,156.6856261,227952.1506,168.2975535
8/28/2015,ZW,77863.30963,2684.484483,78978.33699,2751.260405
8/29/2015,6A,82920.57488,8776.823922,82920.57488,8776.823922
8/29/2015,6B,80706.07027,11281.23754,80706.07027,11281.23754
8/29/2015,6C,58811.20783,4583.127805,58811.20783,4583.127805
8/29/2015,6E,219739.5047,15286.39014,219739.5047,15286.39014
8/29/2015,6J,122885.9082,11316.70451,122885.9082,11316.70451
8/29/2015,6M,33079.19309,2583.021937,33079.19309,2583.021937
8/29/2015,6N,17648.06476,5648.454984,17648.06476,5648.454984
8/29/2015,6S,17919.35252,7720.831504,17919.35252,7720.831504
8/29/2015,CL,311586.445,21355.61204,311586.445,21355.61204
8/29/2015,EMD,17827.52362,27654.26473,17827.52362,27654.26473
8/29/2015,ES,1670689.382,17553.45583,1670689.382,17553.45583
8/29/2015,GC,125676.083,16198.51503,125676.083,16198.51503
8/29/2015,GE,1023447.035,243.8958304,1023447.035,243.8958304
8/29/2015,GF,6576.623349,4888.3487,6576.623349,4888.3487
8/29/2015,HE,21000.58102,2029.959859,21000.58102,2029.959859
8/29/2015,HG,48332.12814,7360.876729,48332.12814,7360.876729
8/29/2015,HO,46081.77504,95203.70306,46081.77504,95203.70306
8/29/2015,KE,14690.84003,2002.306555,14690.84003,2002.306555
8/29/2015,LE,29131.86903,2162.789796,29131.86903,2162.789796
8/29/2015,NG,113490.1582,4664.216413,113490.1582,4664.216413
8/29/2015,NQ,259263.7961,60675.87489,259263.7961,60675.87489
8/29/2015,PA,4118.184057,62804.7881,4118.184057,62804.7881
8/29/2015,PL,10272.35384,21329.75355,10272.35384,21329.75355
8/29/2015,RB,44671.94115,114798.4137,44671.94115,114798.4137
8/29/2015,SI,38198.73804,4658.039717,38198.73804,4658.039717
8/29/2015,UB,77563.49761,4441.453373,77563.49761,4441.453373
8/29/2015,YM,164613.6735,44382.21788,164613.6735,44382.21788
8/29/2015,ZB,230290.6384,3660.590593,230290.6384,3660.590593
8/29/2015,ZC,197775.1943,967.0857282,197775.1943,967.0857282
8/29/2015,ZF,546909.21,2509.993648,546909.21,2509.993648
8/29/2015,ZL,60440.50958,2633.958125,60440.50958,2633.958125
8/29/2015,ZM,54808.71072,3052.678373,54808.71072,3052.678373
8/29/2015,ZN,1011543.115,2119.096787,1011543.115,2119.096787
8/29/2015,ZS,131359.732,3134.63404,131359.732,3134.63404
8/29/2015,ZT,232245.6124,169.7768693,232245.6124,169.7768693
8/29/2015,ZW,77863.30963,2684.484483,77863.30963,2684.484483
8/31/2015,6A,82526.02888,8742.512611,84189.29689,8895.09823
8/31/2015,6B,80947.90629,11278.14961,81353.32386,11518.88465
8/31/2015,6C,59173.15013,4613.841924,60522.08892,4727.995359
8/31/2015,6E,219501.648,15230.36323,228267.3077,15791.75497
8/31/2015,6J,123440.2296,11485.98925,125949.2185,11580.62473
8/31/2015,6M,33247.13975,2606.49248,33247.13975,2700.709758
8/31/2015,6N,17462.88434,5571.62567,18253.77635,5710.935122
8/31/2015,6S,17911.22466,7037.716998,18852.87565,7376.255943
8/31/2015,CL,321000.9977,22169.71867,321000.9977,22169.71867
8/31/2015,EMD,17905.73052,27731.45188,18607.36811,27966.16036
8/31/2015,ES,1678950.605,17957.87242,1706619.608,18126.39071
8/31/2015,GC,125863.0586,16234.72521,127172.3932,16371.84754
8/31/2015,GE,1049136.322,251.0875009,1094690.65,259.0413129
8/31/2015,GF,5668.667758,4195.48421,5885.43641,4856.209862
8/31/2015,HE,18599.8386,1699.99791,18704.36697,1747.247018
8/31/2015,HG,48498.90116,7394.604997,49328.08067,7452.697193
8/31/2015,HO,46828.57467,99349.52371,46828.57467,99349.52371
8/31/2015,KE,14690.84003,2002.306555,15695.66088,2030.925993
8/31/2015,LE,25787.56069,1826.405638,25787.56069,1904.940378
8/31/2015,NG,112594.9073,4602.477771,112594.9073,4602.477771
8/31/2015,NQ,260715.7645,61987.24534,265194.8554,62097.50696
8/31/2015,PA,4168.270769,64238.37912,4279.25251,66398.2224
8/31/2015,PL,10313.50299,21671.51557,10481.50573,21728.37864
8/31/2015,RB,45427.36025,120047.8956,45427.36025,120047.8956
8/31/2015,SI,38215.95884,4686.947901,39133.70987,4777.663883
8/31/2015,UB,77691.11161,4448.808926,82023.53077,4689.487757
8/31/2015,YM,165597.9768,45286.33626,168969.9969,45621.32907
8/31/2015,ZB,230405.2575,3677.748559,238875.4484,3876.112115
8/31/2015,ZC,197775.1943,967.0857282,204683.2307,995.9927818
8/31/2015,ZF,552517.0782,2532.168927,581944.4269,2667.065555
8/31/2015,ZL,60440.50958,2633.958125,65835.61522,2789.908339
8/31/2015,ZM,54808.71072,3052.678373,54808.71072,3074.122946
8/31/2015,ZN,1013857.336,2129.532007,1073097.018,2241.309372
8/31/2015,ZS,131359.732,3134.63404,131359.732,3145.225468
8/31/2015,ZT,235404.6419,173.0343883,240454.5688,185.0952269
8/31/2015,ZW,77863.30963,2684.484483,83563.36185,2772.900049
9/1/2015,6A,81985.05704,8675.130287,88066.23453,8962.834594
9/1/2015,6B,80346.21368,11176.89453,89584.92893,12502.08703
9/1/2015,6C,59317.74252,4629.296948,64501.48659,5013.94214
9/1/2015,6E,217999.3046,15107.54391,243296.0284,16110.69885
9/1/2015,6J,123007.7913,11498.86114,129039.0578,11616.29396
9/1/2015,6M,33313.95812,2618.190863,40411.95577,2739.138997
9/1/2015,6N,17380.52737,5522.611674,20190.34604,5731.085948
9/1/2015,6S,17741.5872,6919.104262,18802.86539,7108.914541
9/1/2015,CL,328624.3819,22886.52945,328624.3819,22886.52945
9/1/2015,EMD,17979.01017,27901.42395,18696.38076,28299.49232
9/1/2015,ES,1681158.575,18247.70545,1722708.062,18247.70545
9/1/2015,GC,125361.2519,16046.16379,133217.5002,16511.39399
9/1/2015,GE,1059133.501,257.9057629,1154121.881,279.8787504
9/1/2015,GF,6608.613146,4831.838592,7439.570574,6382.388305
9/1/2015,HE,20934.29959,2033.150665,23467.12629,2169.785259
9/1/2015,HG,47991.25844,7319.21751,52619.38669,7786.462867
9/1/2015,HO,47389.95025,102369.6165,47389.95025,102369.6165
9/1/2015,KE,12901.87335,1755.329792,13749.8313,1866.264352
9/1/2015,LE,29298.8083,2174.272946,33539.49368,2345.195255
9/1/2015,NG,111361.4197,4525.875479,111361.4197,4525.875479
9/1/2015,NQ,261148.7107,62667.42301,269177.0509,62667.42301
9/1/2015,PA,4032.370645,57905.58704,4471.485014,62362.28406
9/1/2015,PL,10211.37186,20723.8889,11000.56199,21010.30351
9/1/2015,RB,45451.02935,122584.7613,45451.02935,122584.7613
9/1/2015,SI,38052.87987,4622.114991,40542.04855,4861.213433
9/1/2015,UB,77701.84044,4425.891362,81842.68603,4736.430084
9/1/2015,YM,165696.3779,45785.25327,171528.5903,45801.3652
9/1/2015,ZB,229725.8057,3661.223609,242847.8224,3927.245407
9/1/2015,ZC,194862.6238,1266.133112,208342.7591,1314.773671
9/1/2015,ZF,552557.5396,2528.105952,598026.0429,2767.707044
9/1/2015,ZL,62950.40996,2930.189847,67306.6545,3023.824274
9/1/2015,ZM,53708.67351,3448.9933,55125.74014,3542.317416
9/1/2015,ZN,1010882.566,2127.081397,1124600.057,2324.376238
9/1/2015,ZS,126175.2045,4012.370072,132035.3346,4125.972396
9/1/2015,ZT,236063.3722,174.1491007,244015.3926,193.1405265
9/1/2015,ZW,67917.66817,2463.894032,72017.96074,2595.341832
9/2/2015,6A,81985.05704,8675.130287,94335.57337,9565.745447
9/2/2015,6B,80346.21368,11176.89453,90607.84383,13396.1736
9/2/2015,6C,59317.74252,4629.296948,64995.5369,5221.504579
9/2/2015,6E,217999.3046,15107.54391,253221.5623,17828.91233
9/2/2015,6J,123007.7913,11498.86114,136227.4951,12346.27943
9/2/2015,6M,33313.95812,2618.190863,40682.41669,3022.839593
9/2/2015,6N,17380.52737,5522.611674,20991.15837,5919.095552
9/2/2015,6S,17741.5872,6919.104262,20042.13983,8301.097168
9/2/2015,CL,328624.3819,22886.52945,381319.4076,26603.87593
9/2/2015,EMD,17979.01017,27901.42395,18085.3212,27901.42395
9/2/2015,ES,1681158.575,18247.70545,1709634.861,18277.45414
9/2/2015,GC,125361.2519,16046.16379,133102.8291,17681.78983
9/2/2015,GE,1059133.501,257.9057629,1320102.25,300.4239093
9/2/2015,GF,6608.613146,4831.838592,6608.613146,4831.838592
9/2/2015,HE,20934.29959,2033.150665,22264.51682,2043.985798
9/2/2015,HG,47991.25844,7319.21751,48805.24644,7399.907814
9/2/2015,HO,47389.95025,102369.6165,52959.42104,112866.4188
9/2/2015,KE,12901.87335,1755.329792,13957.74357,1899.654704
9/2/2015,LE,29298.8083,2174.272946,29948.54372,2239.358596
9/2/2015,NG,111361.4197,4525.875479,111962.9745,4564.196923
9/2/2015,NQ,261148.7107,62667.42301,266458.4914,62917.86486
9/2/2015,PA,4032.370645,57905.58704,4228.594811,63649.24963
9/2/2015,PL,10211.37186,20723.8889,10914.08041,22001.7065
9/2/2015,RB,45451.02935,122584.7613,54010.39406,141199.2672
